 Date_time,        Date,               Min_N,              Humus_N,            Humus_C,                Manure_N,           Manure_C,           Litter_N,           Litter_C,             OM_CO2_C,              Root_CO2_C,         Ammon_N,            All_N,                All_C,                 water,             Denitr,             CFlux,              Mul_CARB_N,            Mul_CELL_N,         Mul_LIGN_N,           Tot_res_N,          Mul_Thick,          Mul_Mass,               Mul_CNR,
  44653.0000,  04/02/2022,              0.0000,           9328.2021,         102796.5000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,           9328.2021,         102796.5000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44654.0000,  04/03/2022,            156.4277,           9328.1396,         102795.8047,              0.0000,              0.0000,              0.0000,              0.0000,              1.0336,              0.0000,              0.0938,           9484.6621,         102796.8438,            889.1245,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44655.0000,  04/04/2022,            156.4277,           9328.0781,         102795.1797,              0.0000,              0.0000,              0.0000,              0.0000,              0.9275,              0.0000,              0.1780,           9484.6836,         102796.1094,            893.7166,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44656.0000,  04/05/2022,            156.4277,           9328.0264,         102794.6094,              0.0000,              0.0000,              0.0000,              0.0000,              0.8635,              0.0000,              0.2563,           9484.7100,         102795.4766,            894.8450,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44657.0000,  04/06/2022,            156.4277,           9327.9736,         102794.0547,              0.0000,              0.0000,              0.0000,              0.0000,              0.8308,              0.0000,              0.3317,           9484.7334,         102794.8906,            898.7890,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44658.0000,  04/07/2022,            156.4277,           9327.9180,         102793.4297,              0.0000,              0.0000,              0.0000,              0.0000,              0.7694,              0.0000,              0.4015,           9484.7471,         102794.1953,            901.0712,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44659.0000,  04/08/2022,            156.4277,           9327.8721,         102792.9141,              0.0000,              0.0000,              0.0000,              0.0000,              0.7352,              0.0000,              0.4682,           9484.7676,         102793.6484,            899.3878,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44660.0000,  04/09/2022,            156.4277,           9327.8320,         102792.4375,              0.0000,              0.0000,              0.0000,              0.0000,              0.7030,              0.0000,              0.5320,           9484.7920,         102793.1406,            903.8903,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44661.0000,  04/10/2022,            156.4277,           9327.7930,         102791.9688,              0.0000,              0.0000,              0.0000,              0.0000,              0.7028,              0.0000,              0.5958,           9484.8174,         102792.6719,            899.3149,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44662.0000,  04/11/2022,            156.4277,           9327.7451,         102791.4844,              0.0000,              0.0000,              0.0000,              0.0000,              0.6956,              0.0000,              0.6589,           9484.8320,         102792.1797,            902.2874,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44663.0000,  04/12/2022,            156.4277,           9327.7051,         102791.0469,              0.0000,              0.0000,              0.0000,              0.0000,              0.6644,              0.0000,              0.7192,           9484.8525,         102791.7109,            903.9923,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44664.0000,  04/13/2022,            156.4277,           9327.6592,         102790.6250,              0.0000,              0.0000,              0.0000,              0.0000,              0.6597,              0.0000,              0.7791,           9484.8662,         102791.2812,            900.8129,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44665.0000,  04/14/2022,            156.4277,           9327.6152,         102790.1875,              0.0000,              0.0000,              0.0000,              0.0000,              0.6272,              0.0000,              0.8360,           9484.8789,         102790.8125,            902.0622,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44666.0000,  04/15/2022,            306.4877,           9327.5762,         102789.8750,              0.0000,              0.0000,              0.0000,              0.0000,              0.6039,              0.0000,              0.8908,           9634.9541,         102790.4844,            906.0008,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44667.0000,  04/16/2022,            306.4877,           9327.5361,         102789.3828,              0.0000,              0.0000,              0.0000,              0.0000,              0.5866,              0.0000,              0.9440,           9634.9688,         102789.9688,            905.6777,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44668.0000,  04/17/2022,            306.4877,           9327.5029,         102788.9766,              0.0000,              0.0000,              0.0000,              0.0000,              0.5699,              0.0000,              0.9958,           9634.9873,         102789.5469,            905.0304,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44669.0000,  04/18/2022,            306.4878,           9327.4678,         102788.5859,              0.0000,              0.0000,              0.0000,              0.0000,              0.5741,              0.0000,              1.0478,           9635.0039,         102789.1641,            905.5830,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44670.0000,  04/19/2022,            306.4878,           9327.4297,         102788.2109,              0.0000,              0.0000,              0.0000,              0.0000,              0.5707,              0.0000,              1.0996,           9635.0166,         102788.7891,            908.5240,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44671.0000,  04/20/2022,            306.4879,           9327.3936,         102787.8906,              0.0000,              0.0000,              0.0000,              0.0000,              0.5700,              0.0000,              1.1514,           9635.0332,         102788.4609,            907.6278,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44672.0000,  04/21/2022,            306.4878,           9327.3652,         102787.5312,              0.0000,              0.0000,              0.0000,              0.0000,              0.5911,              0.0000,              1.2050,           9635.0576,         102788.1172,            913.0732,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  44673.0000,  04/22/2022,            306.4879,           9327.3281,         102787.1953,              0.0000,              0.0000,              0.0000,              0.0000,              0.6136,              0.0000,              1.2607,           9635.0762,         102787.8203,            912.4815,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
